10
39
4
0
272
4
11
4
8
1
12
26
4
17
129
147
3
8
13
1
31
36
1
0
2
19
1
2
7
0
104
44
0
34
1
25
8
2
34
268
78
32
15
1
4
3
3
58
282
56
45
2
10
6
64
37
18
158
0
17
145
1
5
14
187
24
3
21
5
5
0
193
12
189
3
2
717
5
64
1
15
506
2
1
2
12
27
3
17
5
1
2
9
41
64
71
708
115
129
3
217
3
1
7
2
2
155
37
71
5
18
0
11
92
8
16
12
5
8
2
3
13
2
13
10
12
1
0
6
3
44
1
4
27
229
53
24
15
78
239
11
0
65
358
11
0
341
18
17
5
9
1
142
170
12
0
124
28
12
13
1
25
65
45
3
30
2
2
29
2
17
0
1
147
-1
4
98
122
2
26
139
46
0
3
1
8
4
2
2
135
4
37
5
42
2
30
3
1
20
3
328
126
5
6
10
23
116
39
6
4
8
32
2
7
71
5
0
4
39
18
14
10
1
28
122
1
0
539
23
4
6
9
8
43
3
168
5
36
2
4
2
19
99
95
5
88
9
37
218
14
172
11
395
8
9
1
2
0
19
4
4
717
72
158
15
31
45
341
272
4
0
19
116
1
16
1
0
1
3
-2
5
19
4
1
4
18
1
6
45
3
2
0
6
0
1
37
8
1
8
218
1
0
7
3
0
2
0
5
57
26
10
1
23
0
1
2
45
1
1
5
9
2
-1
1
7
1
2
3
43
3
0
16
4
3
71
1
283
64
60
11
9
93
7
70
32
3
20
12
3
88
3
16
1
5
56
189
23
239
31
9
3
22
8
4
122
2
3
14
2
7
1
1
31
80
16
4
26
35
13
12
11
5
24
4
53
15
3
7
0
4
25
28
70
90
5
14
187
1
6
123
2
348
14
33
2
6
9
1
2
1
5
231
2
86
2
22
5
6
14
11
1
104
28
19
30
13
170
12
1
0
10
0
36
45
2
10
21
72
104
20
11
7
18
7
5
1
11
9
5
6
4
0
19
717
1
14
44
2
15
6
36
427
4
65
4
4
3
13
3
10
7
4
17
18
3
18
4
0
1
43
6
65
4
7
7
0
1
3
12
0
11
5
12
28
11
21
0
5
17
11
28
17
1
60
42
35
8
20
9
1
14
-1
39
12
6
4
3
9
40
46
14
0
4
11
5
1
5
6
193
3
3
3
54
1
10
10
134
6
16
25
37
59
54
272
17
3
7
0
11
9
206
4
7
13
115
83
1
3
5
0
1
21
3
101
25
37
0
3
0
2
56
2
717
15
0
11
10
0
65
146
29
31
1
8
1
36
5
8
34
116
8
89
151
13
36
9
45
103
44
9
8
1
40
1
193
3
49
56
8
8
183
3
2
2
37
0
7
10
46
3
187
37
189
56
11
345
12
41
217
88
2
341
39
3
27
12
283
1
2
172
0
1
65
8
2
6
8
3
8
4
28
30
348
17
70
0
2
17
77
11
186
31
64
